JCR:UUID,PATH,TYPE,JCR:CONTENT/METADATA/DC:FORMAT,TITLE,EXPIRES,JCR:CONTENT/METADATA/XMP:RHCC-FILE-LAST-MODIFIED,,JCR:CONTENT/METADATA/DC:LANGUAGE,JCR:CONTENT/METADATA/XMP:RHCC-ASSET-URL,JCR:CONTENT/METADATA/XMP:RHCC-AUDIENCE,JCR:CONTENT/METADATA/DAM:STATUS,JCR:CONTENT/METADATA/DC:DESCRIPTION,JCR:CONTENT/METADATA/XMP:RHCC-AUTHOR,JCR:CONTENT/METADATA/XMP:RHCC-BUSINESS-CHALLENGE,JCR:CONTENT/METADATA/XMP:RHCC-COMPETITOR,JCR:CONTENT/METADATA/XMP:RHCC-CONTENT-TYPE,JCR:CONTENT/METADATA/XMP:RHCC-DISTRIBUTION-TERMS,JCR:CONTENT/METADATA/XMP:RHCC-INDUSTRY,JCR:CONTENT/METADATA/XMP:RHCC-PRODUCT,JCR:CONTENT/METADATA/XMP:RHCC-PRODUCT-COMPONENT,JCR:CONTENT/METADATA/XMP:RHCC-PRODUCT-LINE,JCR:CONTENT/METADATA/XMP:RHCC-REGION,JCR:CONTENT/METADATA/XMP:RHCC-SALES-STAGE,JCR:CONTENT/METADATA/XMP:RHCC-SOURCE-URL,JCR:CONTENT/METADATA/XMP:RHCC-TOPICS,JCR:CONTENT/METADATA/XMP:RHCC-TRAINING-AND-CERTIFICATION,JCR:CONTENT/METADATA/XMP:RHCC-PARTNERS,JCR:CONTENT/METADATA/XMP:RHCC-PERSONA,JCR:CONTENT/METADATA/XMP:RHCC-ROLES,JCR:CONTENT/METADATA/XMP:RHCC-SALES-PLAY
7aabcffb-2caa-49ca-aa8f-dec79c1e3461,/content/dam/rhcc/pnt/sales/sales-process-and-skills/consultative-selling-(bca)/POSITIONING.pdf,PDF,application/pdf,POSITIONING: Consultative Selling Skills Program,2024-12-31T21:52:00.000+01:00,2022-12-02T15:32:32.921Z,,en,,rhcc-audience:internal,available,"One of the 6 critical skills in Building Customer Advantage is Positioning
 
 red.ht/consultativeselling",Cindy Hensen,,,rhcc-content-type:sales-conversation-guide,confidential - red hat only,,,,,,,https://drive.google.com/file/d/1Fg4RA4uCmPE3Zuj1J4MQs_0wKoD03X8F/view,,,,,,
a169ea36-885b-46a5-8233-b11c143f626d,/content/dam/rhcc/pnt/sales/sales-process-and-skills/consultative-selling-(bca)/Resolving objections.pdf,PDF,application/pdf,Resolving objections,2024-12-31T20:00:00.000-05:00,2023-03-23T18:06:29.781Z,,en,https://docs.google.com/document/d/1SymaC4aF3SCGP9SW9gdL3yyH4zdsK6xKS1-gSi054oc/edit?usp=sharing,rhcc-audience:internal,available,"As part of the Building Customer Advantage post-workshop resources, this will help you develop a positive mindset toward handling objections. 

red.ht/consultativeselling",Cindy Hensen,,,rhcc-content-type:sales-guide,confidential - red hat only,,,,,,,,,,,,,
f9c40622-fbad-4f26-9b43-733a115ff9b5,/content/dam/rhcc/pnt/sales/sales-process-and-skills/consultative-selling-(bca)/The Need to be Consultative.pdf,PDF,application/pdf,The Need to be Consultative,2024-12-31T20:00:00.000-05:00,2023-03-23T15:40:32.781Z,,en,https://docs.google.com/document/d/1RXA5A_FTexHtaHOLINCTrspPyUpkUWy3N0yParmAUAs/edit?usp=sharing,rhcc-audience:internal,available,"Supportive reasonining on why the Building Customer Advantage Workshop is valuable due to buyer purchasing process changes. 

red.ht/consultativeselling",Cindy Hensen,,,rhcc-content-type:sales-guide,confidential - red hat only,,,,,,,,,,,,,
36ae1fd7-cbb5-4ad3-b54f-a0f8fa58f5bb,/content/dam/rhcc/pnt/sales/sales-process-and-skills/consultative-selling-(bca)/UPTIERING - BCA.pdf,PDF,application/pdf,UPTIERING - BCA,2024-12-31T20:00:00.000-05:00,2023-03-23T18:10:08.812Z,,en,https://docs.google.com/document/d/19VvxE6IJualk6wpGiz6us-BaJerQqKL_B-ZZ81PlbmQ/edit?usp=sharing,rhcc-audience:internal,available,"As part of the Building Customer Advantage post-workshop resources, this will help you with a roadmap for gaining senior-level decision-maker access. ",Cindy Hensen,,,rhcc-content-type:sales-guide,confidential - red hat only,,,,,,,,,,,,,
98f48bb1-aea1-48aa-a45c-185fdf079faf,/content/dam/rhcc/pnt/sales/sales-process-and-skills/field-and-partner-learning/Red Hat_Assessment Quick Guide_BIW_FINAL.pdf,PDF,application/pdf,Effective Assessment Questions: A Practical Guide,2025-02-10T19:00:00.000-05:00,2023-08-11T19:43:27.190Z,,en,,rhcc-audience:internal,available,This resource is designed to help in the creation of assessment questions. ,Cindy Hensen,,,rhcc-content-type:enablement/tool-enablement,confidential - red hat only,,,,,,,,,,,,,
8b87eba9-7648-4525-b83c-286e77184f76,/content/dam/rhcc/pnt/sales/sales-process-and-skills/field-and-partner-learning/legal-notice-for-seller-and-technical-seller-content.pdf,PDF,application/pdf,Legal Notice for Seller and Technical Seller Content,2025-08-14T00:00:00.000Z,2024-02-14T20:03:23.139Z,,en,,rhcc-audience:internal;rhcc-audience:all-partners,available,This legal notice provides copyright information and is linked in courses that are made available to Red Hat internal associates as well as Red Hat partners. ,Field and Partner Learning,,,rhcc-content-type:sales-guide,general distribution,,,,,,,https://docs.google.com/document/d/10HiGZ8P__dQQWWbQAZ31-FtONmOdj08WiWJIqyeuvQk/edit#heading=h.vvplwiqr9ji3,,,,,,
5c9a049e-d7ee-4cdf-8ba5-e9a2cf737896,/content/dam/rhcc/pnt/sales/sales-process-and-skills/field-coaching/red-hat-dev-coaching-framework.pdf,PDF,application/pdf,Dev Coaching Framework,2025-03-27T00:00:00.000Z,,,en,,rhcc-audience:internal,available,"An overview of the Red Hat Developmental Coaching Framework, part of the Coaching Fundamentals for Managers program and a useful reference for field managers. ",Simone Pierson,,,rhcc-content-type:sales-guide,confidential - red hat only,,,,,,,https://drive.google.com/file/d/1wMJObYuNRANGxyvq31_Vaww1Gq02ras0,,,,,,
bd65e066-87cf-43bc-a07a-d76c15109022,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/2024-msrp-price-increase-conversation-guide.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2024 MSRP Price Increase Conversation Guide,2025-09-05T20:00:00.000-04:00,2024-03-06T19:59:31.996Z,,en,,rhcc-audience:internal,available,"Prepare yourself to navigate the CY24 MSRP price increase with your customer. Scroll to the bottom of the page to find this document in Chinese, Korean, Japanese, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:sales-conversation-guide,confidential - red hat only,,,,,,,https://docs.google.com/document/d/1-13xeDPKU3BF6xQbW106umwFdVpTonJLabgv7Hven9s/edit#heading=h.ayjpaswbsnev,,,,,,
d6b3d3fd-46fb-476f-b1cd-d29cde4b20da,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/chinese-2024_msrp_price_increase_conversation_guide-zh.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Chinese Translation: 2024 MSRP Price Increase Conversation Guide,2025-09-10T20:00:00.000-04:00,2024-03-11T22:21:19.042Z,,zh,,rhcc-audience:internal,available,"Prepare yourself to navigate the CY24 MSRP price increase with your customer. Scroll to the bottom of the page to find this document in English, Korean, Japanese, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:sales-conversation-guide,confidential - red hat only,,,,,,,https://docs.google.com/document/d/18-RFqIYb5nAKnJd7hG_rr5hjuXz38cCO3icq28aP_Ik/edit?usp=sharing,,,,,,
d5c70e7f-d3fa-4240-bd63-e5b5448f60da,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/chinese-msrp_field_seller_1_pager_zh_cn.pptx,PRESENTATION,application/vnd.openxmlformats-officedocument.presentationml.presentation,Chinese Translation: MSRP Seller 1 Pager,2025-09-10T20:00:00.000-04:00,2024-03-11T22:21:19.028Z,,zh,,rhcc-audience:internal,available,"Read the must-know information about the CY24 MSRP increase. Scroll to the bottom of the page to find this document in English, Korean, Japanese, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:overview,confidential - red hat only,,,,,,,https://docs.google.com/presentation/d/1fZqj1PZi6dFdXj7mZ6fvNhbS0Lt0NlBmVhG7Xv0tMLQ/edit?usp=drive_link,,,,,,
01ca14f5-33db-4f4a-915d-c90fac998cc8,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/chinese-msrp_partner_seller_1_pager_zh_cn.pptx,PRESENTATION,application/vnd.openxmlformats-officedocument.presentationml.presentation,Chinese Translation: MSRP Partner 1 Pager,2025-09-10T20:00:00.000-04:00,2024-03-11T22:21:19.015Z,,zh,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,"Read the must-know information about the CY24 MSRP increase. Scroll to the bottom of the page to find this document in English, Korean, Japanese, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:overview,confidential - nda required,,,,,,,https://docs.google.com/presentation/d/1TX3rJPNpojpeqhTcX3EbGpazpyWVdJ1UvxWBcqq9kLQ/edit?usp=drive_link,,,,,,
f39bc5fe-8c25-4eb0-8c0c-c30097a9c4da,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/chinese-msrp_working_faq_file-zh.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Chinese Translation: 2024 MSRP Uplift FAQ,2025-09-10T20:00:00.000-04:00,2024-03-11T22:26:22.082Z,,zh,,rhcc-audience:internal,available,"Review the MSRP Uplift's Frequently Asked Questions and answers. Scroll to the bottom of the page to find this document in Korean, Japanese, Portuguese, and Spanish. You can find the English version on the CY24 MSRP Uplift Source page.",Caroline Geroe,,,rhcc-content-type:faq,confidential - red hat only,,,,,,,https://docs.google.com/document/d/1-vgKQYZ6QgLwjojzlOGaF5O9MNlGDVqpv08CsfZBU1I/edit?usp=sharing,,,,,,
ee4e425f-a732-4ffa-8d3b-62fa49497cc1,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/chinese-partner_msrp_price_increase_messaging_guide_zh_cn.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Chinese Translation: Partner MSRP Price Increase Messaging Guide,2025-09-10T20:00:00.000-04:00,2024-03-11T23:01:36.955Z,,zh,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,"Prepare yourself to navigate the CY24 MSRP increase with your customer.  Scroll to the bottom of the page to find this document in English, Korean, Japanese, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:messaging-guide,confidential - nda required,,,,,rhcc-region:asia-pacific,,https://docs.google.com/document/d/1xnVqfiMdOKWedQZNwpRCvlQbxmyPwfEbR-o5Bjgzde8/edit?usp=drive_link,,,,,,
cea6f609-78b8-4cbb-9030-8a4cddde2bbd,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/japan-msrp-partner-seller-1-pager.pptx,PRESENTATION,application/vnd.openxmlformats-officedocument.presentationml.presentation,Japan MSRP Partner Seller 1 Pager,2025-08-15T20:00:00.000-04:00,2024-02-06T20:45:51.306Z,,en,,rhcc-audience:internal;rhcc-audience:techportal;rhcc-audience:all-partners,available,Read the must-know information about the CY24 MSRP increase in Japan. Scroll to the bottom of the page to find this document in Japanese.,Caroline Geroe,,,rhcc-content-type:overview,confidential - nda required,,,,,,,https://docs.google.com/presentation/d/1PcucHrXm0-OOOj05JAsvnP8TuDW36t7EYmn25it_H3M/edit?usp=sharing,,,,,,
a9f62237-3dd9-40ca-998b-a52695abd02b,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/japan-partner-msrp-price-increase-messaging-guide.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Japan Partner MSRP Price Increase Messaging Guide,2025-09-05T00:00:00.000Z,2024-03-05T17:11:01.994Z,,en,,rhcc-audience:internal;rhcc-audience:techportal;rhcc-audience:all-partners,available,Prepare yourself to navigate the CY24 MSRP increase with your customer in Japan. Scroll to the bottom of the page to find this document in Japanese.,Caroline Geroe,,,rhcc-content-type:messaging-guide,confidential - nda required,,,,,,,https://docs.google.com/document/d/14ZBxtCvAhJ4SpPx4qLpG0xT0EhVmv2FxpbUDMB8K27c/edit?usp=sharing,,,,,,
675aa33f-f71c-4fef-9f34-e019bb0ceb8e,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/japanese-2024_msrp_price_increase_conversation_guide-ja.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Japanese Translation: 2024 MSRP Price Increase Conversation Guide,2025-09-10T20:00:00.000-04:00,2024-03-11T22:31:22.036Z,,ja,,rhcc-audience:internal,available,"Prepare yourself to navigate the CY24 MSRP price increase with your customer. Scroll to the bottom of the page to find this document in Chinese, Korean, English, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:sales-conversation-guide,confidential - red hat only,,,,,,,https://docs.google.com/document/d/1SY-cjw3mhf_HIKurZHyzz5lyfo1TXEPOwsaycDA_6fQ/edit?usp=drive_link,,,,,,
b051f63a-b99c-42ec-9947-ef784bc8cb29,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/japanese-msrp_field_seller_1_pager_ja_jp.pptx,PRESENTATION,application/vnd.openxmlformats-officedocument.presentationml.presentation,Japanese Translation: MSRP Seller 1 Pager,2025-09-10T20:00:00.000-04:00,2024-03-11T22:31:21.953Z,,ja,,rhcc-audience:internal,available,"Read the must-know information about the CY24 MSRP increase. Scroll to the bottom of the page to find this document in Chinese, Korean, English, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:overview,confidential - red hat only,,,,,rhcc-region:asia-pacific,,https://docs.google.com/presentation/d/1FA5FEkVmm4ShNe_ruX-4L9nFlx4QJiEYVeMFO5chROA/edit?usp=drive_link,,,,,,
78179f16-301c-40c5-97c4-80032fdda1f7,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/japanese-msrp_partner_seller_1_pager_ja_jp.pptx,PRESENTATION,application/vnd.openxmlformats-officedocument.presentationml.presentation,Japanese Translation: MSRP Partner 1 Pager,2025-09-10T20:00:00.000-04:00,2024-03-11T22:31:22.001Z,,ja,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,"Read the must-know information about the CY24 MSRP increase.  Scroll to the bottom of the page to find this document in Chinese, Korean, English, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:overview,confidential - nda required,,,,,rhcc-region:asia-pacific,,https://docs.google.com/presentation/d/13ktsIi5Bj3cLy0Kpr19lnd5Tjh5xt_MxgJQnH2y4Yq8/edit?usp=drive_link,,,,,,
fa1bbbaf-1a85-4ed2-8e05-d0f9dfc10607,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/japanese-msrp_working_faq_file-ja.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Japanese Translation: 2024 MSRP Uplift FAQ,2025-09-10T20:00:00.000-04:00,2024-03-11T22:36:27.981Z,,ja,,rhcc-audience:internal,available,"Review the MSRP Uplift's Frequently Asked Questions and answers. Scroll to the bottom of the page to find this document in Chinese, Korean, Portuguese, and Spanish. You can find the English version on the CY24 MSRP Uplift Source page.",Caroline Geroe,,,rhcc-content-type:faq,confidential - red hat only,,,,,rhcc-region:asia-pacific,,https://docs.google.com/document/d/18dCsGGcS3j5QMcWOE_QredtzDzIJJ3dP3HCFF7fAKUk/edit?usp=drive_link,,,,,,
53d63a27-034b-4466-aebb-1074455b03a3,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/japanese-partner_msrp_price_increase_messaging_guide_ja_jp.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Japanese Translation: Partner MSRP Price Increase Messaging Guide,2025-09-10T20:00:00.000-04:00,2024-03-11T22:36:21.943Z,,en,,rhcc-audience:all-partners;rhcc-audience:techportal,available,"Prepare yourself to navigate the CY24 MSRP increase with your customer. Scroll to the bottom of the page to find this document in Chinese, Korean, English, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:messaging-guide,confidential - nda required,,,,,rhcc-region:asia-pacific,,https://docs.google.com/document/d/1N2un4sosZZHWWzS09_lYxolhjC-BQY9_3_RPB4MDd7w/edit?usp=drive_link,,,,,,
686b3cee-e7c1-4845-a201-2231038ef616,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/korean-2024_msrp_price_increase_conversation_guide-ko.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Korean Translation: 2024 MSRP Price Increase Conversation Guide,2025-09-10T20:00:00.000-04:00,2024-03-11T22:31:22.014Z,,ko,,rhcc-audience:internal,available,"Prepare yourself to navigate the CY24 MSRP price increase with your customer. Scroll to the bottom of the page to find this document in Chinese, English, Japanese, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:sales-conversation-guide,confidential - red hat only,,,,,,,https://docs.google.com/document/d/1AirZz4bosvMOl9NgENbfOBn0e3MuEyeclQa4YwBuaMo/edit?usp=drive_link,,,,,,
9f9023af-6daf-45e9-8489-e373807e7d8e,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/korean-msrp_field_seller_1_pager_ko_kr.pptx,PRESENTATION,application/vnd.openxmlformats-officedocument.presentationml.presentation,Korean Translation: MSRP Seller 1 Pager,2025-09-10T20:00:00.000-04:00,2024-03-11T22:31:22.090Z,,ko,,rhcc-audience:internal,available,"Read the must-know information about the CY24 MSRP increase. Scroll to the bottom of the page to find this document in Chinese, English, Japanese, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:overview,confidential - red hat only,,,,,,,https://docs.google.com/presentation/d/1GyyQlJrQPo3qxw8Z_1FFrkDBY8FqYN8j2xH0xTXO55Q/edit?usp=drive_link,,,,,,
ecac5a9b-46e8-4cdc-b45d-58bfcc757167,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/korean-msrp_partner_seller_1_pager_ko_kr.pptx,PRESENTATION,application/vnd.openxmlformats-officedocument.presentationml.presentation,Korean Translation: MSRP Partner 1 Pager,2025-09-10T20:00:00.000-04:00,2024-03-11T22:31:22.061Z,,ko,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,"Read the must-know information about the CY24 MSRP increase. Scroll to the bottom of the page to find this document in Chinese, English, Japanese, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:overview,confidential - nda required,,,,,rhcc-region:asia-pacific,,https://docs.google.com/presentation/d/1Q-vjqJxpH1LxIrc53H3uO3_OhM7cZ1rivxd8KFncVRU/edit?usp=drive_link,,,,,,
cd46838a-15c1-4d98-9596-b22e4d5e418a,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/korean-msrp_working_faq_file-ko.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Korean Translation: 2024 MSRP Uplift FAQ,2025-09-10T20:00:00.000-04:00,2024-03-11T22:31:22.148Z,,ko,,rhcc-audience:internal,available,"Review the MSRP Uplift's Frequently Asked Questions and answers. Scroll to the bottom of the page to find this document in Chinese, Japanese, Portuguese, and Spanish. You can find the English version on the CY24 MSRP Uplift Source page.",Caroline Geroe,,,rhcc-content-type:faq,confidential - red hat only,,,,,,,https://docs.google.com/document/d/147GRQeXvqPicHVS5QZLt1O6Ce3vxY9jMPYgyattVCsI/edit?usp=drive_link,,,,,,
888fd648-6263-4f6a-a3dd-afb5470a72f9,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/korean-partner_msrp_price_increase_messaging_guide_ko_kr.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Korean Translation: Partner MSRP Price Increase Messaging Guide,2025-09-10T20:00:00.000-04:00,2024-03-11T22:31:22.024Z,,ko,,rhcc-audience:techportal;rhcc-audience:all-partners;rhcc-audience:internal,available,"Prepare yourself to navigate the CY24 MSRP increase with your customer.  Scroll to the bottom of the page to find this document in Chinese, English, Japanese, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:messaging-guide,confidential - nda required,,,,,,,https://docs.google.com/document/d/1rTzyZFn-BxYlbru-8SA4l107OOB5gkcKeOTYCXw17RA/edit?usp=drive_link,,,,,,
a0728a98-cd65-4c1f-a302-d171676206cf,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/msrp-customer-email-template.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,MSRP Customer Email Template,2025-09-10T20:00:00.000-04:00,2024-03-11T22:21:18.953Z,,en,,rhcc-audience:internal,available,Leverage this email template to schedule time with your customer by notifying them about the CY24 MSRP Uplift.,Caroline Geroe,,,rhcc-content-type:template,confidential - red hat only,,,,,,,https://docs.google.com/document/d/1XquhSvs_1F8La3UP3fItOTGgqhc1NGZ4zzlQwOm89A0/edit?usp=sharing,,,,,,
dde7b150-eeab-4f0b-8361-aecf84a2623c,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/msrp-field-seller-1-pager.pptx,PRESENTATION,application/vnd.openxmlformats-officedocument.presentationml.presentation,MSRP Seller 1 Pager,2025-08-19T20:00:00.000-04:00,2024-02-20T01:19:22.600Z,,en,,rhcc-audience:internal,available,"Read the must-know information about the CY24 MSRP increase. Scroll to the bottom of the page to find this document in Chinese, Korean, Japanese, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:overview,confidential - red hat only,,,,,,,https://docs.google.com/presentation/d/1RzFdW-b5OBuaq-CYmtGAeXMRRxpqGXj8R9mWCFL5qLo/edit?usp=sharing,,,,,,
658daefa-95da-4cd1-9a49-8e02e7b53c7c,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/msrp-partner-faq.pdf,PDF,application/pdf,MSRP | Partner FAQ,2025-09-05T00:00:00.000Z,2024-03-05T17:10:41.013Z,,en,,rhcc-audience:internal;rhcc-audience:techportal;rhcc-audience:all-partners,available,Review the most Frequently Asked Questions about the CY24 MSRP increase.,Caroline Geroe,,,rhcc-content-type:faq,confidential - nda required,,,,,,,https://docs.google.com/document/d/1j199g-iidnPd2jefURqC_M0P5GggJ9nNRImWuAQT0zA/edit?usp=sharing,,,,,,
8e801f7e-50aa-4834-aef2-ed3d2eefeb20,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/msrp-partner-seller-1-pager.pptx,PRESENTATION,application/vnd.openxmlformats-officedocument.presentationml.presentation,MSRP Partner 1 Pager,2025-08-15T20:00:00.000-04:00,2024-02-06T17:13:21.309Z,,en,,rhcc-audience:internal;rhcc-audience:techportal;rhcc-audience:all-partners,available,"Read the must-know information about the CY24 MSRP increase. Scroll to the bottom of the page to find this document in Chinese, Korean, Japanese, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:overview,confidential - nda required,,,,,,,https://docs.google.com/presentation/d/1WneYr2PlJ5x47StPjTOUjzxrIJbh8vw_oQPT_0xEDdY/edit?usp=sharing,,,,,,
28290a2e-bba1-4546-ae4d-984ad656ae98,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/partner-msrp-price-increase-messaging-guide.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Partner MSRP Price Increase Messaging Guide,2025-09-04T20:00:00.000-04:00,2024-03-05T17:11:38.073Z,,en,,rhcc-audience:all-partners;rhcc-audience:internal;rhcc-audience:techportal,available,"Prepare yourself to navigate the CY24 MSRP increase with your customer. Scroll to the bottom of the page to find this document in Chinese, Korean, Japanese, Portuguese, and Spanish.",Caroline Geroe,,,rhcc-content-type:messaging-guide,confidential - nda required,,,,,,,https://docs.google.com/document/d/1E8vTv7xyQbiuihNeh5HZhKkKRzuD2fXjNVASy-qeQHA/edit?usp=sharing,,,,,,
ac0d75c8-4be3-4271-92c2-ee16d17d88b8,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/portuguese-2024_msrp_price_increase_conversation_guide-ptbr.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Portuguese Translation: 2024 MSRP Price Increase Conversation Guide,2025-09-10T20:00:00.000-04:00,2024-03-11T22:26:21.956Z,,pt-br,,rhcc-audience:internal,available,"Prepare yourself to navigate the CY24 MSRP price increase with your customer.  Scroll to the bottom of the page to find this document in Chinese, Korean, Japanese, English, and Spanish.",Caroline Geroe,,,rhcc-content-type:sales-conversation-guide,confidential - red hat only,,,,,,,https://docs.google.com/document/d/1qlPgHDZ7h5oOjYlclQXdglQyUNaoXH04GKJHh-I1i0I/edit?usp=drive_link,,,,,,
5930b718-bc74-4f1b-a152-487f69d6f4ff,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/portuguese-msrp_field_seller_1_pager_pt_br.pptx,PRESENTATION,application/vnd.openxmlformats-officedocument.presentationml.presentation,Portuguese Translation: MSRP Seller 1 Pager,2025-09-10T20:00:00.000-04:00,2024-03-11T22:26:22.060Z,,pt-br,,rhcc-audience:internal,available,"Read the must-know information about the CY24 MSRP increase. Scroll to the bottom of the page to find this document in Chinese, Korean, Japanese, English, and Spanish.",Caroline Geroe,,,rhcc-content-type:overview,confidential - red hat only,,,,,,,https://docs.google.com/presentation/d/1Y86Wfr1L3jVG1ROqgx4_qo958rZeKF0RF7KRci8bnnY/edit?usp=drive_link,,,,,,
b944edb3-4f9f-41ce-a7b4-081950d17aab,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/portuguese-msrp_partner_seller_1_pager_pt_br.pptx,PRESENTATION,application/vnd.openxmlformats-officedocument.presentationml.presentation,Portuguese Translation: MSRP Partner 1 Pager,2025-09-11T20:00:00.000-04:00,2024-03-12T17:47:51.942Z,,pt-br,,rhcc-audience:internal;rhcc-audience:all-partners;rhcc-audience:techportal,available,"Read the must-know information about the CY24 MSRP increase. Scroll to the bottom of the page to find this document in Chinese, Korean, Japanese, English, and Spanish.",Caroline Geroe,,,rhcc-content-type:overview,confidential - nda required,,,,,,,https://docs.google.com/presentation/d/1hcqsa8H3T2LC9Luiwhv74cdk-LEAPlZv0mM5HkS6ByI/edit?usp=drive_link,,,,,,
c6ac85b9-34e0-4247-9e10-fc7f4a568cde,/content/dam/rhcc/pnt/sales/sales-process-and-skills/msrp-pricing/portuguese-msrp_working_faq_file-ptbr.docx,DOCUMENT,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Portuguese Translation: 2024 MSRP Uplift FAQ,2025-09-10T20:00:00.000-04:00,2024-03-11T22:26:22.071Z,,pt-br,,rhcc-audience:internal,available,"Review the MSRP Uplift's Frequently Asked Questions and answers. Scroll to the bottom of the page to find this document in Chinese, Korean, Japanese, and Spanish. You can find the English version on the CY24 MSRP Uplift Source page.",Caroline Geroe,,,rhcc-content-type:faq,confidential - red hat only,,,,,,,https://docs.google.com/document/d/1LUxI0raMQjpLGLEMd7wMygjAb9aa0l9751hUOrI2mdo/edit?usp=drive_link,,,,,,
